ID	LBL	Owner
http://purl.obolibrary.org/obo/ENVO_00002060	oil sludge	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002061	oil spill	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002183	oil tank	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002223	oligotrophic water	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000193	olive grove	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000115	orchard	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005772	orchard soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005768	orchid soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002873	organic waste material	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002202	organically enriched sediment	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005782	ornithogenic soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000324	outflow cave	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000459	outlet glacier	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000434	outwash fan	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000202	oxbow lake	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000297	paddy field	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005740	paddy field soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000489	palsa	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000188	palsa mire	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003088	pantothenate enriched soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003895	paper product	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000562	park	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000340	particle of sand	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000343	particle of silt	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000266	pasture	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005773	pasture soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000487	paternoster lake	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000480	peak	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000157	peat cut	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005774	peat soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000189	peat swamp	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000044	peatland	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005776	peaty paddy field soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002139	pebble	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000305	peninsula	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000460	penplain	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000200	periglacial lake	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000134	permafrost	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000205	permanent spring	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002984	petroleum	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002115	petroleum enriched sediment	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002249	phaeozem	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000329	phreatic zone	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000341	piece of gravel	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000339	piece of rock	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000563	pier	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003860	pig manure	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003042	piggery	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000413	pingo	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000481	pinnacle	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000086	plain	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002251	planosol	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000117	plantation	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000119	planted forest	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000182	plateau	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000457	plateau glacier	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002167	platinum mine	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002250	plinthosol	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000483	plunge pool	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002014	plutonic rock	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000239	pocasin	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002257	podzol	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000286	polder	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000123	political entity	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000325	polje	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003093	poly-beta-hydroxybutyrate enriched soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000462	polygenetic volcanic field	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000335	polygonal karst	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000484	polynya	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000033	pond	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000512	pond bed	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005764	pond soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002228	pond water	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000062	populated place	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003978	potato silage	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003908	poultry deep litter	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002192	poultry litter	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002214	power plant	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000260	prairie	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000435	proglacial lake	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000461	pseudocrater	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002193	pulp-bleaching waste water	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002195	pyritic acid mine drainage	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000356	pyroclastic cone	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000372	pyroclastic shield volcano	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000284	quarry	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000285	quicksand bed	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003095	quinate enriched soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002154	radioactive sediment	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000065	railway	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000415	raised beach	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000185	raised mire	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000478	range of mounts	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000550	range of seamounts	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000034	rapids	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002057	raw primary sludge	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005790	red soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002256	regosol	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000469	research facility	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003919	research station	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000492	resequent stream	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000025	reservoir	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000513	reservoir bed	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005801	rhizosphere	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000418	ria	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000452	ribbon lake	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000296	rice field	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003870	rice straw	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000283	ridge	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000148	riffle	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000203	rift lake	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000302	rift valley	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000496	rill	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000497	rincon	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000022	river	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000143	river bank	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000384	river bed	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000423	river island	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000386	river mouth	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000171	river valley	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000534	riverine pothole	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000064	road	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000515	road cut	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005743	roadside soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00001995	rock	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000440	rock shelter	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000521	rockfall	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000173	rocky desert	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000130	rocky reef	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005799	rocky sand	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000164	rubber plantation	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005788	rubber plantation soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003900	rye grass silage	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000151	sabkha	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000554	saddle dam	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003911	sake brewery	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003092	salicylate enriched soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000055	saline evaporation pond	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000017	saline hydrographic feature	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000019	saline lake	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002209	saline lake sediment	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000054	saline marsh	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000279	saline pan	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002010	saline water	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002197	saline water aquarium	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000226	saline wedge estuary	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000240	saline wetland	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005775	salt contaminated soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000028	sand pit quarry	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002055	sandstone	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000312	sandur	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002199	sandy beach	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000172	sandy desert	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003083	sarcosine enriched soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000261	savanna	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005746	savanna soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005752	sawah soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00004638	sawmill	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000194	scree	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000253	scroll plane	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000300	scrubland area	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003930	scum	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000016	sea	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000092	sea beach	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000326	sea cave	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000088	sea cliff	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000303	sea coast	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000482	sea floor	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005739	sea foam	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002200	sea ice	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002118	sea sand	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000485	sea shore	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002149	sea water	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000264	seamount	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000006	second-order administrative region	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002058	secondary sludge	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002007	sediment	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002016	sedimentary rock	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002207	self-heating coal mine waste material	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002018	sewage	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003043	sewage plant	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002056	shale	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000403	shield volcano	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000545	shingle beach	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002221	shop	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000304	shore	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000486	shoreline	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003030	silage	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000195	sinkhole	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000160	sisal plantation	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000361	site of special scientific interest	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003085	skatole enriched soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000224	slightly stratified estuary	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002000	slope	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002044	sludge	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000892	small freshwater lake biome	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000890	small river biome	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000146	snow field	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00001998	soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00010005	soil bulk density	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000217	solfatara	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000191	solid astronomical body part	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002252	solonchak	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002255	solonetz	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000350	somma volcano	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000393	sound	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000401	spatter cone	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000327	speleothem	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002268	sphagnum bog	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000306	spit	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000565	sports facility	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000027	spring	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005784	spruce forest soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003927	stable manure	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000419	stack	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002274	stagnosol	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000331	stalactite	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000330	stalagmite	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000262	steppe	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005777	steppe soil	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00005791	sterile water	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000183	stony desert	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002049	stony meteorite	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002051	stony-iron meteorite	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000394	strait	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00009726	strand crack	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000404	stratovolcano	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00003869	straw	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000023	stream	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000142	stream bank	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000383	stream bed	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000385	stream mouth	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002127	stream sediment	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000129	stream valley	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000186	string mire	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00002157	stromatolite mat	Norman Morrison
http://purl.obolibrary.org/obo/ENVO_00000407	subglacial volcano	Norman Morrison
